stimulus,item,category,rank,logprob,normalized_logprob,params,model
a scissors is a weapon.,scissors,weapon,47,-120.38556575775146,-20.064260959625244,82760793,distilroberta-base
a brick is a weapon.,bricks,weapon,48,-125.10982704162598,-20.851637840270996,82760793,distilroberta-base
a pitchfork is a weapon.,pitchfork,weapon,49,-154.75622177124023,-22.10803168160575,82760793,distilroberta-base
a hammer is a weapon.,hammer,weapon,50,-125.23716926574707,-20.87286154429118,82760793,distilroberta-base
words are weapons.,word,weapon,51,-82.47904014587402,-20.619760036468506,82760793,distilroberta-base
hands are weapons.,hand,weapon,52,-81.88860321044922,-20.472150802612305,82760793,distilroberta-base
a pipe is a weapon.,pipe,weapon,53,-123.72761344909668,-20.62126890818278,82760793,distilroberta-base
a rope is a weapon.,rope,weapon,54,-124.17039966583252,-20.695066610972088,82760793,distilroberta-base
an airplane is a weapon.,airplane,weapon,55,-125.47440147399902,-20.912400245666504,82760793,distilroberta-base
feet are weapons.,foot,weapon,56,-77.68429183959961,-19.421072959899902,82760793,distilroberta-base
a car is a weapon.,car,weapon,57,-120.87374305725098,-20.145623842875164,82760793,distilroberta-base
a screwdriver is a weapon.,screwdriver,weapon,58,-156.32204055786133,-22.331720079694474,82760793,distilroberta-base
a glass is a weapon.,glass,weapon,59,-121.3371524810791,-20.222858746846516,82760793,distilroberta-base
a shoe is a weapon.,shoe,weapon,60,-124.66023063659668,-20.776705106099445,82760793,distilroberta-base
