stimulus,item,category,rank,logprob,normalized_logprob,params,model
a blackjack is a weapon.,blackjack,weapon,26,-233.72155952453613,-33.388794217790874,13546682,google_electra-small-generator
a tank is a weapon.,tank,weapon,27,-182.35764503479004,-30.392940839131672,13546682,google_electra-small-generator
teargas is a weapon.,teargas,weapon,28,-222.51259994506836,-37.08543332417806,13546682,google_electra-small-generator
a missile is a weapon.,missile,weapon,29,-176.9715232849121,-29.495253880818684,13546682,google_electra-small-generator
a whip is a weapon.,whip,weapon,30,-193.88798141479492,-32.314663569132485,13546682,google_electra-small-generator
an ice pick is a weapon.,ice pick,weapon,31,-242.20993995666504,-34.601419993809294,13546682,google_electra-small-generator
a hatchet is a weapon.,hatchet,weapon,32,-231.55427742004395,-33.07918248857771,13546682,google_electra-small-generator
a slingshot is a weapon.,slingshot,weapon,33,-230.77824211120605,-32.96832030160086,13546682,google_electra-small-generator
a fist is a weapon.,fist,weapon,34,-187.70949935913086,-31.284916559855144,13546682,google_electra-small-generator
an axe is a weapon.,axe,weapon,35,-208.3964729309082,-34.7327454884847,13546682,google_electra-small-generator
a bow is a weapon.,bow,weapon,36,-202.9175624847412,-33.81959374745687,13546682,google_electra-small-generator
a razor is a weapon.,razor,weapon,37,-198.1795139312744,-33.02991898854574,13546682,google_electra-small-generator
a razor blade is a weapon.,razor blade,weapon,38,-220.1023712158203,-31.44319588797433,13546682,google_electra-small-generator
a rocket is a weapon.,rocket,weapon,39,-171.4577293395996,-28.5762882232666,13546682,google_electra-small-generator
a judo is a weapon.,judo,weapon,40,-193.9916172027588,-32.3319362004598,13546682,google_electra-small-generator
a stick is a weapon.,stick,weapon,41,-192.66084671020508,-32.110141118367515,13546682,google_electra-small-generator
a poison is a weapon.,poison,weapon,42,-199.9331569671631,-33.32219282786051,13546682,google_electra-small-generator
a rock is a weapon.,rock,weapon,43,-188.58139991760254,-31.430233319600422,13546682,google_electra-small-generator
a stone is a weapon.,stone,weapon,44,-181.82280731201172,-30.30380121866862,13546682,google_electra-small-generator
gas is a weapon.,gas,weapon,45,-156.46737670898438,-31.293475341796874,13546682,google_electra-small-generator
a chain is a weapon.,chain,weapon,46,-194.4888687133789,-32.41481145222982,13546682,google_electra-small-generator
a scissors is a weapon.,scissors,weapon,47,-195.32470893859863,-32.554118156433105,13546682,google_electra-small-generator
a brick is a weapon.,bricks,weapon,48,-192.55085945129395,-32.09180990854899,13546682,google_electra-small-generator
a pitchfork is a weapon.,pitchfork,weapon,49,-213.50993156433105,-35.584988594055176,13546682,google_electra-small-generator
a hammer is a weapon.,hammer,weapon,50,-190.00449562072754,-31.667415936787922,13546682,google_electra-small-generator
words are weapons.,word,weapon,51,-122.80037689208984,-30.70009422302246,13546682,google_electra-small-generator
hands are weapons.,hand,weapon,52,-122.79695892333984,-30.69923973083496,13546682,google_electra-small-generator
a pipe is a weapon.,pipe,weapon,53,-195.50610160827637,-32.58435026804606,13546682,google_electra-small-generator
a rope is a weapon.,rope,weapon,54,-201.72204971313477,-33.6203416188558,13546682,google_electra-small-generator
an airplane is a weapon.,airplane,weapon,55,-196.04130935668945,-32.67355155944824,13546682,google_electra-small-generator
feet are weapons.,foot,weapon,56,-120.2393970489502,-30.05984926223755,13546682,google_electra-small-generator
a car is a weapon.,car,weapon,57,-180.82978057861328,-30.138296763102215,13546682,google_electra-small-generator
a screwdriver is a weapon.,screwdriver,weapon,58,-260.1532402038574,-32.51915502548218,13546682,google_electra-small-generator
a glass is a weapon.,glass,weapon,59,-182.37243461608887,-30.395405769348145,13546682,google_electra-small-generator
a shoe is a weapon.,shoe,weapon,60,-192.2399501800537,-32.03999169667562,13546682,google_electra-small-generator
