stimulus,item,category,rank,logprob,normalized_logprob,params,model
a blackjack is a weapon.,blackjack,weapon,26,-170.50437927246094,-24.35776846749442,33740602,google_electra-base-generator
a tank is a weapon.,tank,weapon,27,-150.75883960723877,-25.126473267873127,33740602,google_electra-base-generator
teargas is a weapon.,teargas,weapon,28,-167.76952743530273,-27.96158790588379,33740602,google_electra-base-generator
a missile is a weapon.,missile,weapon,29,-143.10599517822266,-23.85099919637044,33740602,google_electra-base-generator
a whip is a weapon.,whip,weapon,30,-153.56006908416748,-25.593344847361248,33740602,google_electra-base-generator
an ice pick is a weapon.,ice pick,weapon,31,-182.1546573638916,-26.02209390912737,33740602,google_electra-base-generator
a hatchet is a weapon.,hatchet,weapon,32,-189.31332206726074,-27.044760295322963,33740602,google_electra-base-generator
a slingshot is a weapon.,slingshot,weapon,33,-183.92158317565918,-26.274511882237025,33740602,google_electra-base-generator
a fist is a weapon.,fist,weapon,34,-145.50201511383057,-24.250335852305096,33740602,google_electra-base-generator
an axe is a weapon.,axe,weapon,35,-151.44739723205566,-25.241232872009277,33740602,google_electra-base-generator
a bow is a weapon.,bow,weapon,36,-150.56565856933594,-25.094276428222656,33740602,google_electra-base-generator
a razor is a weapon.,razor,weapon,37,-147.72894287109375,-24.621490478515625,33740602,google_electra-base-generator
a razor blade is a weapon.,razor blade,weapon,38,-158.8257074356079,-22.689386776515416,33740602,google_electra-base-generator
a rocket is a weapon.,rocket,weapon,39,-137.3271074295044,-22.887851238250732,33740602,google_electra-base-generator
a judo is a weapon.,judo,weapon,40,-139.9173355102539,-23.319555918375652,33740602,google_electra-base-generator
a stick is a weapon.,stick,weapon,41,-151.99528694152832,-25.332547823588055,33740602,google_electra-base-generator
a poison is a weapon.,poison,weapon,42,-150.2205400466919,-25.03675667444865,33740602,google_electra-base-generator
a rock is a weapon.,rock,weapon,43,-148.98737812042236,-24.83122968673706,33740602,google_electra-base-generator
a stone is a weapon.,stone,weapon,44,-144.0661563873291,-24.01102606455485,33740602,google_electra-base-generator
gas is a weapon.,gas,weapon,45,-110.74755859375,-22.14951171875,33740602,google_electra-base-generator
a chain is a weapon.,chain,weapon,46,-145.32534313201904,-24.220890522003174,33740602,google_electra-base-generator
a scissors is a weapon.,scissors,weapon,47,-140.51162719726562,-23.418604532877605,33740602,google_electra-base-generator
a brick is a weapon.,bricks,weapon,48,-145.28778171539307,-24.214630285898846,33740602,google_electra-base-generator
a pitchfork is a weapon.,pitchfork,weapon,49,-152.61980724334717,-25.43663454055786,33740602,google_electra-base-generator
a hammer is a weapon.,hammer,weapon,50,-148.36700630187988,-24.72783438364665,33740602,google_electra-base-generator
words are weapons.,word,weapon,51,-105.20840835571289,-26.302102088928223,33740602,google_electra-base-generator
hands are weapons.,hand,weapon,52,-110.70561408996582,-27.676403522491455,33740602,google_electra-base-generator
a pipe is a weapon.,pipe,weapon,53,-149.81847381591797,-24.969745635986328,33740602,google_electra-base-generator
a rope is a weapon.,rope,weapon,54,-139.6217975616455,-23.270299593607586,33740602,google_electra-base-generator
an airplane is a weapon.,airplane,weapon,55,-150.0208282470703,-25.00347137451172,33740602,google_electra-base-generator
feet are weapons.,foot,weapon,56,-100.23094177246094,-25.057735443115234,33740602,google_electra-base-generator
a car is a weapon.,car,weapon,57,-137.7220802307129,-22.95368003845215,33740602,google_electra-base-generator
a screwdriver is a weapon.,screwdriver,weapon,58,-195.89641094207764,-24.487051367759705,33740602,google_electra-base-generator
a glass is a weapon.,glass,weapon,59,-148.64242267608643,-24.773737112681072,33740602,google_electra-base-generator
a shoe is a weapon.,shoe,weapon,60,-137.76839065551758,-22.961398442586262,33740602,google_electra-base-generator
